t_name	FPKM	H3K27ac	H3K27me3	H3K4me1	H3K4me3	H3K9ac
FBtr0305611	0.0	-1.5219799999999999	-6.701910000000001	-2.75038	-1.87349	-0.0824108
FBtr0075556	0.0	-0.46404399999999996	-5.77575	-0.7004520000000001	-3.714	-0.117952
FBtr0075599	23.129358	0.6462979999999999	-9.46365	-1.69763	-5.0384400000000005	-0.131294
FBtr0075600	87.432144	0.6462979999999999	-9.46365	-1.69763	-5.0384400000000005	-0.131294
FBtr0305542	0.0	-2.97221	-2.71937	-1.82086	4.73583	-0.0952176
FBtr0100030	0.0	0.11677699999999999	0.413645	-3.5914900000000003	3.25311	-0.061612400000000005
FBtr0303077	0.0	-1.63424	-3.54715	-8.19735	-5.88092	-0.139468
FBtr0303076	0.0	2.02247	-1.39024	-6.703869999999999	-3.68264	-0.124635
FBtr0100028	0.0	1.0129	0.654449	-6.22267	0.35444200000000003	-0.11822200000000001
FBtr0306309	0.0	-0.121125	-2.61564	-4.3583300000000005	0.836692	-0.0557384
FBtr0344570	0.0	-0.121125	-2.61564	-4.3583300000000005	0.836692	-0.0557384
FBtr0075557	0.0	3.2188	-12.3735	-3.29325	4.55755	-0.108681
FBtr0075558	0.0	3.2188	-12.3735	-3.29325	4.55755	-0.108681
FBtr0075559	46.210784999999994	10.2398	-10.0649	-3.7001199999999996	11.7763	-0.08466030000000001
FBtr0075560	36.274189	10.2398	-10.0649	-3.7001199999999996	11.7763	-0.08466030000000001
FBtr0331933	0.41822	1.9424299999999999	-2.26044	6.23187	3.73642	-0.0321202
FBtr0075596	37.302723	-0.744976	-12.5796	6.6263	-0.347923	-0.118422
FBtr0306154	0.0	7.74935	-7.843610000000001	-5.36301	29.7093	-0.083858
FBtr0306155	2.581994	7.74935	-7.843610000000001	-5.36301	29.7093	-0.083858
FBtr0306156	0.0	7.74935	-7.843610000000001	-5.36301	29.7093	-0.083858
FBtr0331934	0.0	7.74935	-7.843610000000001	-5.36301	29.7093	-0.083858
FBtr0075561	57.274975	7.74935	-7.843610000000001	-5.36301	29.7093	-0.083858
FBtr0075562	28.723881	15.6963	-7.941960000000001	-3.4392	23.2668	0.049668000000000004
FBtr0332091	0.0	15.6963	-7.941960000000001	-3.4392	23.2668	0.049668000000000004
FBtr0075563	28.543058000000002	3.13424	-7.051260000000001	-3.3292300000000004	17.9753	-0.0759352
FBtr0075595	12.899021000000001	-2.08354	-8.37553	9.832410000000001	1.72432	-0.11602799999999999
FBtr0075564	52.909904000000004	1.7507599999999999	-7.0688	11.6114	11.9486	-0.11698299999999999
FBtr0075565	19.982924	6.36364	-4.82481	13.3957	18.2842	-0.09678239999999999
FBtr0075566	53.129799	6.36364	-4.82481	13.3957	18.2842	-0.09678239999999999
FBtr0332095	0.799538	-0.7040850000000001	-4.42511	8.71347	6.12209	-0.08583869999999999
FBtr0075592	20.154652	1.46933	-2.3851	6.9161	4.05999	-0.0653624
FBtr0300329	0.0	2.37249	-2.66066	12.4571	1.60954	-0.0745594
FBtr0301186	0.0	2.3893400000000002	-3.06472	12.4571	1.60954	-0.0745594
FBtr0075567	14.308698000000001	13.2457	-11.1179	-1.11481	11.1351	-0.103782
FBtr0075568	16.003632999999997	13.2457	-11.1179	-1.11481	11.1351	-0.103782
FBtr0075569	0.0	13.2457	-11.1179	-1.11481	11.1351	-0.103782
FBtr0290065	0.0	13.2457	-11.1179	-1.11481	11.1351	-0.103782
FBtr0303510	9.545703	13.2457	-11.1179	-1.11481	11.1351	-0.103782
FBtr0332092	0.0	13.2457	-11.1179	-1.11481	11.1351	-0.103782
FBtr0332093	0.0	13.2457	-11.1179	-1.11481	11.1351	-0.103782
FBtr0075591	49.168803999999994	3.3622900000000002	-5.5471699999999995	-1.7024599999999999	2.10911	-0.0311193
FBtr0332094	0.0	3.8659800000000004	0.755046	10.1584	8.84732	-0.08676389999999999
FBtr0075590	0.0	3.8659800000000004	0.755046	10.1584	8.84732	-0.08676389999999999
FBtr0299851	0.0	-2.16213	2.15672	4.71791	-2.50132	-0.054621699999999995
FBtr0344865	0.0	-2.16213	2.15672	4.71791	-2.50132	-0.054621699999999995
FBtr0299850	0.0	-2.16213	2.15672	4.71791	-2.50132	-0.054621699999999995
FBtr0075570	75.330658	2.40246	-6.5618	6.799010000000001	3.6728699999999996	-0.11851300000000001
FBtr0347094	0.0	1.84205	-2.3146	-2.61313	0.790036	-0.0701979
FBtr0304969	0.0	-3.4781800000000005	-5.66598	-4.58914	0.6455	-0.0740132
FBtr0075587	0.0	-3.3139800000000004	-4.04885	-5.85145	-1.9892	-0.0819429
FBtr0303460	0.0	-2.04818	-1.19173	-3.4773	-1.0204799999999998	-0.0392679
FBtr0075571	0.0	-2.04818	-1.19173	-3.4773	-1.0204799999999998	-0.0392679
FBtr0304970	0.0	-0.382274	0.41334099999999996	-1.0494700000000001	-0.539499	-0.0166673
FBtr0075586	0.0	1.2250299999999998	7.33454	-1.3267799999999998	0.0307003	-0.0329324
FBtr0075572	0.0	-2.5979799999999997	-1.13901	-4.79841	-1.7652	-0.06352809999999999
FBtr0075585	0.0	-3.14246	0.41031999999999996	-2.3022	-6.845289999999999	-0.0843488
FBtr0075584	0.0	-4.56649	-1.54306	-0.159449	-2.38105	-0.09405169999999999
FBtr0075573	0.0	-1.4296200000000001	3.7855199999999996	-3.07572	-0.0994893	-0.0476276
FBtr0305334	0.0	-2.23683	-1.5976	-3.1988	-0.460733	-0.0433212
FBtr0075574	0.0	0.12998900000000002	0.46986000000000006	-3.13897	0.428075	-0.04122990000000001
FBtr0332123	0.0	0.12998900000000002	0.46986000000000006	-3.13897	0.428075	-0.04122990000000001
FBtr0075582	0.0	0.085547	1.56774	-2.35026	-1.17967	-0.0378995
FBtr0075575	0.0	1.37151	-1.14124	-4.39826	0.269987	-0.0562299
FBtr0304968	0.0	0.71043	-1.01399	-2.5608299999999997	2.17425	-0.0413971
FBtr0075577	0.0	-0.547841	2.42592	-4.0858	0.541315	-0.0591959
FBtr0075581	0.0	-0.807791	1.42051	-5.02968	0.946701	-0.0819102
FBtr0075578	0.0	0.413893	0.101837	-1.72583	0.999447	-0.09427510000000001
FBtr0299517	0.0	0.248387	4.75183	-4.1089400000000005	0.548407	0.204485
FBtr0345809	0.0	0.248387	4.75183	-4.1089400000000005	0.548407	0.204485
FBtr0345808	0.0	-2.58245	4.5293	-5.028519999999999	-1.34425	-0.0723895
FBtr0112757	0.0	-3.02184	4.04225	-5.4767	-2.2286200000000003	-0.0771203
FBtr0308640	0.0	-3.02184	4.04225	-5.4767	-2.2286200000000003	-0.0771203
FBtr0075580	0.0	5.81137	1.66998	0.408183	0.801844	-0.106833
FBtr0331799	0.0	0.27100799999999997	3.42675	-1.6584599999999998	-0.987635	-0.0489334
FBtr0301333	0.0	3.48595	4.61578	-2.36266	2.24427	-0.0325915
FBtr0332689	0.0	3.48595	4.61578	-2.36266	2.24427	-0.0325915
FBtr0333023	0.0	-0.770778	-3.6665	-4.98307	-5.5576300000000005	-0.10929000000000001
FBtr0075579	0.0	-2.2199299999999997	-0.26985	-0.21973499999999999	-0.5294770000000001	-0.0873612
FBtr0345400	0.0	5.10628	3.2549799999999998	-0.310722	1.07699	-0.0489406
FBtr0075502	0.0	-3.00862	0.7343850000000001	-3.23297	-0.0320046	-0.0425658
FBtr0075503	0.0	-3.6278300000000003	-8.10088	-1.47612	-3.7764599999999997	-0.09979260000000001
FBtr0075541	0.0	-2.2535	-6.507969999999999	0.776047	-2.16466	-0.06740789999999999
FBtr0075542	49.097549	-2.2535	-6.507969999999999	0.776047	-2.16466	-0.06740789999999999
FBtr0075543	0.0	-2.2535	-6.507969999999999	0.776047	-2.16466	-0.06740789999999999
FBtr0075504	2.123598	1.11161	-11.5621	-4.345940000000001	22.4896	-0.118473
FBtr0304975	0.0	0.6371560000000001	-4.86107	-1.06676	3.26206	0.937084
FBtr0100528	0.0	-1.9988299999999999	-9.16617	-2.37695	-2.68045	-0.09060460000000001
FBtr0075538	0.0	-1.9988299999999999	-9.16617	-2.37695	-2.68045	-0.09060460000000001
FBtr0075539	0.0	-1.9988299999999999	-9.16617	-2.37695	-2.68045	-0.09060460000000001
FBtr0332133	0.0	10.9919	-4.84711	-3.6082199999999998	31.9795	-0.08339049999999999
FBtr0075505	54.530563	10.9919	-4.84711	-3.6082199999999998	31.9795	-0.08339049999999999
FBtr0075506	12.219966000000001	-3.9708900000000003	-13.9916	9.15888	12.1504	-0.141557
FBtr0306855	0.5344180000000001	-1.6998400000000002	-4.11267	-1.0581	8.66281	-0.059379999999999995
FBtr0075537	86.015182	-0.666181	-2.2462	-0.72932	11.5339	-0.0373574
FBtr0332134	0.660382	-0.666181	-2.2462	-0.72932	11.5339	-0.0373574
FBtr0306854	0.0	0.330342	-7.932	-3.67165	13.7173	-0.066549
FBtr0075536	115.95005	-1.04196	-7.661389999999999	-3.6521	10.0302	-0.0646511
FBtr0306852	0.0	-0.493817	-0.043936	-2.66915	4.067769999999999	-0.042401
FBtr0306853	0.0	-0.493817	-0.043936	-2.66915	4.067769999999999	-0.042401
FBtr0075535	0.0	-0.493817	-0.043936	-2.66915	4.067769999999999	-0.042401
FBtr0304186	0.0	-2.31937	0.162577	-1.0036399999999999	0.375396	-0.0391906
FBtr0304187	0.0	-2.58448	0.255284	-0.272248	0.07249119999999999	-0.0471888
FBtr0334981	0.0	-0.9560270000000001	-1.59687	-1.33738	1.09477	-0.0343491
FBtr0334979	0.0	-0.9560270000000001	-1.59687	-1.33738	1.09477	-0.0343491
FBtr0334973	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334974	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334975	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334976	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334980	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334982	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334983	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334970	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334971	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334977	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334978	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0343800	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0343801	0.0	-1.39975	-1.65215	-1.7478900000000002	1.26676	-0.036651199999999995
FBtr0334972	0.0	1.8326900000000002	-3.3456	-4.83309	-1.63975	-0.061122
FBtr0334745	0.0	0.0926202	-0.908093	-3.3898699999999997	-1.5482200000000002	-0.055932100000000005
FBtr0334744	0.0	-1.1636	-6.206580000000001	-3.92648	0.146515	0.915435
FBtr0089527	0.0	0.588173	-0.974834	-0.908365	0.802812	3.71467
FBtr0334070	0.0	0.588173	-0.974834	-0.908365	0.802812	3.71467
FBtr0334071	0.0	0.588173	-0.974834	-0.908365	0.802812	3.71467
FBtr0075529	0.0	2.75143	-0.59159	-0.334621	0.66559	-0.0157422
FBtr0075528	0.0	2.14376	-1.14995	-0.8433700000000001	0.0615015	-0.0189966
FBtr0075509	3.133359	0.548438	-13.2465	3.0632	15.0888	-0.140629
FBtr0273189	0.0	0.548438	-13.2465	3.0632	15.0888	-0.140629
FBtr0333572	2.590312	0.548438	-13.2465	3.0632	15.0888	-0.140629
FBtr0075510	19.736012	-2.29618	-9.53508	4.14046	14.5129	-0.12216800000000001
FBtr0333573	20.726671	-1.7967	-9.12261	4.76147	15.6965	-0.12414000000000001
FBtr0075511	0.0	5.003909999999999	-4.24108	1.49605	7.95638	-0.047440300000000005
FBtr0333574	0.0	4.4192	-3.01032	4.42135	4.32147	-0.0530349
FBtr0075527	54.456379000000005	-1.38792	-6.68722	5.45707	-0.625286	19.2205
FBtr0075512	6.445266999999999	4.89834	-10.3098	19.3452	17.8359	-0.153336
FBtr0075526	0.589596	-1.69895	-3.97664	9.54953	2.9464099999999998	-0.0730291
FBtr0075523	4.05163	-1.69895	-3.97664	9.54953	2.9464099999999998	-0.0730291
FBtr0075524	1.251514	-1.69895	-3.97664	9.54953	2.9464099999999998	-0.0730291
FBtr0075525	40.833141	-1.69895	-3.97664	9.54953	2.9464099999999998	-0.0730291
FBtr0330160	40.833145	-1.69895	-3.97664	9.54953	2.9464099999999998	-0.0730291
FBtr0333580	0.0	-1.69895	-3.97664	9.54953	2.9464099999999998	-0.0730291
FBtr0075513	0.0	3.1085700000000003	-8.46285	7.60493	1.23014	-0.10411400000000001
FBtr0333575	1.314254	4.314780000000001	-8.88963	17.6164	9.286489999999999	-0.0964512
FBtr0075514	1.5276239999999999	4.5247	-10.4052	23.4552	10.6178	-0.11304600000000001
FBtr0302493	0.0	1.43345	-13.1653	17.8888	0.411575	-0.146833
FBtr0075515	0.0	1.43345	-13.1653	17.8888	0.411575	-0.146833
FBtr0333576	0.0	3.9941400000000002	-7.556610000000001	5.82964	10.144	-0.0889041
FBtr0075516	0.0	4.91709	-7.59169	4.34467	12.4303	-0.0943558
FBtr0075517	42.197296	5.48966	-14.6513	12.377	16.7163	-0.13081600000000002
FBtr0075522	11.272509	-2.6648099999999997	-9.12594	21.7264	4.49608	-0.127923
FBtr0345917	0.0	7.060969999999999	-6.67822	10.3543	17.0119	-0.092946
FBtr0075518	17.172860999999997	16.1395	-8.21177	15.6843	14.764000000000001	-0.10696099999999999
FBtr0330161	17.172860999999997	16.1395	-8.21177	15.6843	14.764000000000001	-0.10696099999999999
FBtr0333577	13.553822	16.1395	-8.21177	15.6843	14.764000000000001	-0.10696099999999999
FBtr0075521	17.255116	4.80849	-3.8531800000000005	-1.78793	3.27031	3.6507099999999997
FBtr0333579	0.0	4.80849	-3.8531800000000005	-1.78793	3.27031	3.6507099999999997
FBtr0075519	18.384242999999998	7.8913	-8.0869	7.098510000000001	13.2955	-0.0953702
FBtr0333578	0.0	-2.52366	-5.3762	7.156510000000001	1.53775	-0.115319
FBtr0075520	4.0395129999999995	-2.52366	-5.3762	7.156510000000001	1.53775	-0.115319
FBtr0344585	0.0	-6.155530000000001	0.900993	1.57492	-5.24403	-0.10907599999999999
FBtr0347119	0.0	-6.8415	3.18803	4.86342	-6.17497	-0.105324
FBtr0347120	0.0	-6.8415	3.18803	4.86342	-6.17497	-0.105324
FBtr0344584	0.0	-1.31914	5.97253	0.902241	-1.91809	-0.06435729999999999
FBtr0075435	0.0	-2.5229	-1.36064	3.3080199999999995	-3.2622400000000003	-0.08767180000000001
FBtr0309722	0.0	2.16479	10.7974	27.5171	0.189407	-0.0824716
FBtr0309723	0.0	2.16479	10.7974	27.5171	0.5974649999999999	-0.0798848
FBtr0309724	0.0	2.27327	10.7974	23.8805	0.903508	-0.0734179
FBtr0302999	0.0	0.00605663	-2.4148	-2.9805599999999997	-2.30971	-0.038324199999999996
FBtr0302998	0.0	-1.45707	-1.1851200000000002	-2.2946	-0.579831	-0.038837199999999995
FBtr0301002	0.0	-0.09736399999999999	1.46836	-1.5852899999999999	-0.33578800000000003	-0.0556766
FBtr0075437	0.0	-3.09881	1.9483400000000002	-2.02141	-2.5523	-0.0740452
FBtr0333614	0.0	-4.66106	2.9504	-1.47785	-5.27819	-0.095941
FBtr0333617	0.0	3.20935	-7.95637	13.2804	4.61704	-0.0904299
FBtr0075501	0.0	3.20935	-7.95637	13.2804	4.61704	-0.0904299
FBtr0075500	32.096790000000006	3.20935	-7.95637	13.2804	4.61704	-0.0904299
FBtr0333618	0.0	3.20935	-7.95637	13.2804	4.61704	-0.0904299
FBtr0075499	0.0	3.20935	-7.95637	13.2804	4.61704	-0.0904299
FBtr0333619	0.0	3.20935	-7.95637	13.2804	4.61704	-0.0904299
FBtr0346930	0.10082999999999999	13.0709	-11.321	1.09822	4.06304	27.2173
FBtr0333615	0.0	13.342	-12.2036	12.5696	5.5567	-0.137449
FBtr0308216	0.0	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0333616	0.0	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0308212	1.274239	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0112851	0.0	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0112852	0.0	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0301472	0.0	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0301473	0.0	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0301575	0.0	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0308213	0.0	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0308214	0.0	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0308215	0.0	16.4353	-18.3374	-9.51169	11.2083	-0.158384
FBtr0075441	0.0	3.20015	-9.844619999999999	-6.33812	-1.9274	-0.0845612
FBtr0112850	0.0	3.20015	-9.844619999999999	-6.33812	-1.9274	-0.0845612
FBtr0346790	0.0	-5.3276900000000005	-8.97212	-4.81427	-2.77237	-0.08943730000000001
FBtr0301030	0.0	-5.3276900000000005	-8.97212	-4.81427	-2.77237	-0.08943730000000001
FBtr0301031	0.0	4.28136	-2.4927	-1.0862	2.4446	-0.0968107
FBtr0333600	7.107260000000001	-1.08271	-7.684060000000001	-3.0892	0.479024	-0.0880427
FBtr0075498	24.364632	-0.434679	-9.85506	1.30959	2.21806	-0.096239
FBtr0075497	24.366642000000002	10.126	-8.01127	24.5527	6.861280000000001	-0.0942283
FBtr0333599	26.203079000000002	7.08438	-7.519830000000001	12.772	4.894769999999999	-0.0782806
FBtr0302503	32.153419	8.4588	-21.1684	4.55751	24.5591	-0.167925
FBtr0333598	0.0	8.4588	-21.1684	4.55751	24.5591	-0.167925
FBtr0075444	0.0	8.53842	-21.1213	4.55751	24.5591	-0.167925
FBtr0075496	0.0	-0.78579	-6.96501	-2.9560000000000004	1.57946	-0.06962310000000001
FBtr0075446	0.0	-5.05023	-7.63388	5.81111	-1.72127	-0.0951764
FBtr0302328	0.0	2.60917	-6.96362	6.94245	11.2978	-0.10695999999999999
FBtr0075495	27.971834	-5.87308	-11.4001	-4.87743	1.157	-0.125274
FBtr0306825	9.709287	-3.76551	-12.7695	-5.3696	8.80205	-0.134194
FBtr0075493	0.0	-2.6664	-7.37021	3.99195	-0.27620900000000004	-0.0918928
FBtr0075494	3.129332	-2.6664	-7.37021	3.99195	-0.27620900000000004	-0.0918928
FBtr0310581	3.198814	-2.6664	-7.37021	3.99195	-0.27620900000000004	-0.0918928
FBtr0310582	3.10014	-2.6664	-7.37021	3.99195	-0.27620900000000004	-0.0918928
FBtr0333293	0.0	-2.6664	-7.37021	3.99195	-0.27620900000000004	-0.0918928
FBtr0333294	2.931863	-2.6664	-7.37021	3.99195	-0.27620900000000004	-0.0918928
FBtr0075450	0.0	-3.97278	-6.6722399999999995	-4.94739	22.9534	-0.0877401
FBtr0075451	0.0	-3.97278	-6.6722399999999995	-4.94739	22.9534	-0.0877401
FBtr0114589	0.0	-3.97278	-6.6722399999999995	-4.94739	22.9534	-0.0877401
FBtr0301911	8.9437	-3.97278	-6.6722399999999995	-4.94739	22.9534	-0.0877401
FBtr0333290	0.0	-3.97278	-6.6722399999999995	-4.94739	22.9534	-0.0877401
FBtr0333291	5.29977	-3.97278	-6.6722399999999995	-4.94739	22.9534	-0.0877401
FBtr0075448	15.360033	-3.97278	-6.6722399999999995	-4.94739	22.9534	-0.0877401
FBtr0075449	20.343988	-3.22683	-13.2987	14.8487	28.5639	-0.149453
FBtr0345951	4.8389690000000005	5.42612	-13.7711	54.9991	17.6663	-0.164735
FBtr0075452	0.0	-1.30677	-6.11186	-3.56941	15.4164	-0.06555019999999999
FBtr0301912	0.0	-1.30677	-6.11186	-3.56941	15.4164	-0.06555019999999999
FBtr0333292	0.0	-1.30677	-6.11186	-3.56941	15.4164	-0.06555019999999999
FBtr0075492	113.864731	1.9126	-5.38569	5.25104	6.725689999999999	-0.100861
FBtr0075453	124.64826200000002	-2.68342	-10.6278	12.6895	13.5592	-0.11196400000000001
FBtr0075491	20.231701	1.38115	-14.3517	-0.09707139999999999	20.5526	-0.132852
FBtr0089713	79.604324	9.82019	-15.94	-0.301208	16.0988	-0.114272
FBtr0089714	0.0	9.82019	-15.94	-0.301208	16.0988	-0.114272
FBtr0307518	0.0	9.82019	-15.94	-0.301208	16.0988	-0.114272
FBtr0075490	0.0	-2.56002	-7.902760000000001	5.05884	-3.2563	-0.0868343
FBtr0307521	7.504039	-3.75834	-5.96012	-4.29408	-1.20161	-0.0861917
FBtr0307519	0.699442	2.636	-1.76889	-1.13866	3.03808	-0.0255237
FBtr0346507	0.699442	2.636	-1.76889	-1.13866	3.03808	-0.0255237
FBtr0346508	0.649727	2.636	-1.76889	-1.13866	3.03808	-0.0255237
FBtr0346525	0.649727	2.636	-1.76889	-1.13866	3.03808	-0.0255237
FBtr0307520	0.0	2.636	-1.76889	-1.13866	3.03808	-0.0255237
FBtr0091800	0.0	-0.238025	1.28198	-2.33062	3.5577199999999998	-0.0459261
FBtr0346810	0.0	4.60222	-1.87457	-1.37352	4.21759	-0.0286795
FBtr0346600	0.0	0.028007999999999998	-6.17034	2.6766	-1.21822	-0.0723097
FBtr0346601	0.0	-0.0296663	-3.8416	4.7228699999999995	0.0572806	-0.06297559999999999
FBtr0345889	0.0	-2.7667200000000003	-3.4145	-0.509733	-4.52043	-0.07726849999999999
FBtr0345890	0.0	-2.7667200000000003	-3.4145	-0.509733	-4.52043	-0.07726849999999999
FBtr0345888	0.0	0.0400739	-0.12321300000000002	-1.7896	1.07598	-0.0336594
FBtr0091668	0.0	-0.392573	-0.7841859999999999	-1.33649	0.653193	-0.0212105
FBtr0346809	0.0	-0.815533	-7.857069999999999	-4.173369999999999	-1.1285100000000001	-0.06952610000000001
FBtr0091670	0.0	1.05497	-4.4227099999999995	-3.7587	-1.9356799999999998	0.00610952
FBtr0075485	0.0	-0.678956	-5.22321	5.61051	-3.7998800000000004	-0.12792
FBtr0344761	0.0	3.20332	2.8170599999999997	21.2179	-2.7463	-0.0905903
FBtr0075456	0.0	0.11738399999999999	-2.45127	-3.06996	2.3031599999999997	-0.0928372
FBtr0075484	35.457755999999996	1.25251	-3.5877	1.5071	2.36173	-0.07390880000000001
FBtr0333565	0.0	1.25251	-3.5877	1.5071	2.36173	-0.07390880000000001
FBtr0075457	29.636038	-1.2915	-4.678030000000001	1.0891	26.7293	-0.0589816
FBtr0075483	74.772812	-2.08046	-9.74492	5.38039	1.6698	-0.109925
FBtr0301481	35.127773	9.21143	-7.407539999999999	-1.7300799999999998	28.322	-0.0954711
FBtr0333560	32.870346000000005	9.21143	-7.407539999999999	-1.7300799999999998	28.322	-0.0954711
FBtr0112440	9.820317999999999	4.9515199999999995	-4.74998	-2.37247	22.4347	-0.0678655
FBtr0075459	2.6002650000000003	4.84676	-13.245999999999999	-4.16341	8.72653	-0.11161099999999999
FBtr0075460	0.0	-3.1738299999999997	1.20086	-0.561	-0.051638699999999996	-0.0675494
FBtr0333564	0.0	-1.72832	-2.79303	-2.41788	-0.649071	-0.0502445
FBtr0075482	0.0	-1.58392	1.9059599999999999	10.2863	-1.09341	-0.0718913
FBtr0075481	0.0	-1.91652	1.58641	3.88496	-3.06542	-0.0773197
FBtr0075480	0.0	-1.83805	-0.15573900000000002	0.5152869999999999	-2.50231	-0.0798053
FBtr0333563	0.0	-1.83805	-0.15573900000000002	0.5152869999999999	-2.50231	-0.0798053
FBtr0112441	0.0	-6.41364	-4.7236	-5.3207699999999996	-6.38051	-0.11686700000000001
FBtr0303379	0.0	-3.6246199999999997	4.04056	4.44947	-5.10962	-0.0795001
FBtr0303380	0.0	-6.04387	3.5034199999999998	3.24091	-4.56029	-0.0791145
FBtr0112771	0.0	-4.0094	2.87305	1.28357	-3.23697	-0.0686108
FBtr0075463	0.0	-3.3423199999999995	2.80855	2.32812	-3.45929	-0.0739756
FBtr0333562	0.0	-1.5044	1.65435	-0.589217	-1.46912	-0.0563943
FBtr0290260	0.0	-0.5670350000000001	1.68825	-3.2254	-0.279669	-0.068119
FBtr0075464	0.0	-1.0255	6.26255	3.3651800000000005	-2.27267	-0.0909594
FBtr0302929	0.0	-3.34934	-3.96644	0.41093900000000005	-5.62039	-0.08398380000000001
FBtr0112442	0.0	-3.36479	-3.99086	0.41093900000000005	-5.62039	-0.08398380000000001
FBtr0075465	0.0	-1.9657	-0.8236290000000001	0.678668	-7.04327	-0.102286
FBtr0302928	0.0	-2.3726	-1.4321700000000002	1.6336899999999999	0.5621619999999999	-0.0766597
FBtr0075468	0.0	0.300148	5.48838	4.01786	-2.77841	-0.0664283
FBtr0075478	0.0	-2.3643400000000003	-1.53491	-1.8311	-3.71121	-0.0686598
FBtr0089378	0.0	-7.98935	-8.21775	-4.47248	-6.5671100000000004	-0.112943
FBtr0075477	0.0	-3.6753699999999996	-10.3758	1.55593	-7.52113	-0.11592000000000001
FBtr0075475	0.0	4.26002	1.47908	3.13821	-4.2091199999999995	-0.06926410000000001
FBtr0333561	0.0	4.26002	1.47908	3.13821	-4.2091199999999995	-0.06926410000000001
FBtr0289964	0.0	0.48922899999999997	7.371760000000001	8.75736	-0.9950760000000001	-0.060610699999999997
FBtr0289963	0.0	-6.820869999999999	-1.5121	-1.48622	-4.4823900000000005	-0.107902
FBtr0306796	0.0	-0.550412	0.686638	0.0805822	0.32744	-0.046926999999999996
FBtr0075471	0.0	-1.26928	-1.67124	1.3662100000000001	-4.03863	-0.0789735
FBtr0075469	0.0	-4.28388	-2.61587	-3.94054	-6.41144	16.0299
FBtr0075470	0.0	-2.09895	-1.15153	8.297989999999999	-2.77493	0.34070900000000004
FBtr0346929	0.0	-2.17558	-1.15153	9.52936	-3.39046	0.0352851
FBtr0306310	0.0	-1.01889	-3.08881	-3.9925699999999997	-0.814357	-0.0673789
FBtr0075434	0.0	-1.11194	-0.630375	10.2769	-5.44658	-0.0847932
FBtr0075366	0.0	3.18299	3.94809	4.76169	-5.56058	-0.0694414
